x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,pv
-1.1010107,-0.15922418,-0.47044992,2.475626,3.914629,1.2638111,-3.5257962,-1.5721054,0.7244911,-1.6879377,2.3751173,-1.0691035,-2.5494666,-0.8987123,-2.0307355,-1.0989034,2.1933608,3.8152997,-5.7836404,3.395256,-3.6195066,-3.7721891,-0.063845634,1.2321059,2.5506115,-0.6234764,-0.86473733,-0.86477923,-1.2818546,-2.5149655,8.938123,0.83131653,0.20424491,-0.2601781,0.6795501,1.3443658,1.2036277,-1.2061238,1.7338359,1.1278564,-2.552337,-1.3340709,0.5321739,-5.5727334,0.9001513,-0.7255175,1.9091573,1.6337345,-0.73171,-4.3039856,-1.3681867,1.7412122,-3.3571095,-3.768006,1.3178784,-1.1805372,2.5705683,0.40961558,2.4509866,3.8872108,-1.9770167,1.8563406,0.4576565,-1.2594141,6.06008,1.0508683,3.493938,4.1349106,2.7820327,-4.090305,-2.6858625,-2.8081784,-0.7758139,-1.6565857,-2.023946,0.50662506,2.171851,1.8425825,-1.2159021,1.7139847,0.8252134,3.434303,-1.5449153,-1.9482609,3.036647,3.1149645,1.8726656,-0.7746087,3.7360451,-0.2881,0.7173211,1.360369,-0.10851447,-0.87745196,-1.3264356,5.579867,0.69414324,-1.4525455,2.3044124,0.982047,commons-beanutils_BEANUTILS_1_8_0_RC1
-0.38329637,-1.0183178,-0.28691036,2.507257,5.159761,1.7114632,-4.582506,-1.83684,0.2803028,-1.8000278,2.8738606,-1.5160894,-3.7735074,-0.8562761,-2.2323155,-0.78884745,2.7768314,4.5971975,-6.8344674,3.7720616,-4.597763,-3.9420993,-0.798162,1.032945,2.8006234,-0.84499973,-0.4712136,-0.21766508,-1.5364519,-1.2460296,9.914609,1.2884777,0.5579862,-1.3317399,0.9404658,2.3538787,1.3394426,-2.2564602,1.8422335,1.2639763,-3.1956122,-1.44692,0.43414384,-7.08552,1.1826614,-0.32937184,2.92229,1.8981405,-0.6230954,-5.0831304,-1.6226406,2.3845754,-4.670747,-3.4819753,1.4600412,-0.5458535,3.1240082,0.06204411,2.632313,5.159485,-3.1698086,1.7410724,1.4082295,-1.9027071,7.0934005,1.4606837,3.7383122,4.7513075,2.7968762,-4.649772,-4.005657,-2.5794184,-0.6735772,-2.7954419,-1.7190511,0.51526845,2.704434,1.0432231,-1.3690925,1.8755643,0.42417556,4.3698626,-1.9036362,-2.805577,3.5867856,2.8806596,2.500814,-0.9458369,4.954551,-1.0845686,0.53744215,0.6258807,-0.5429546,-1.7164001,-2.7875335,7.0347896,0.33082423,-1.2852293,3.605544,1.7907196,commons-beanutils_BEANUTILS_1_8_0_RC3
-0.2984711,-1.4624968,-0.8437052,2.2341866,4.847553,1.1874616,-4.188132,-2.1440983,0.4280734,-1.4569044,2.5920558,-1.4756808,-3.7759843,-0.70399845,-2.2267845,-0.13001177,2.2073553,4.2049613,-6.700924,4.143027,-4.4078736,-3.472025,-0.4355906,1.4517717,3.2863653,-0.7546976,-0.96477824,-0.27023846,-1.5205597,-1.1816658,9.820554,1.495994,0.4396355,-1.2201599,0.24157901,2.0779119,1.2754093,-1.974334,1.4620153,1.8111355,-2.9243531,-1.2633395,0.631226,-7.24371,0.9168577,0.30858496,2.513428,2.1678905,-0.81119245,-4.670212,-1.5828654,2.8249922,-4.301179,-3.4059284,1.709036,-0.52464795,3.0815127,-0.36377963,2.5747604,4.824006,-3.4623065,1.4993694,1.5215907,-1.9270637,7.132921,0.8992059,3.505722,4.8093467,3.2655835,-4.3196335,-3.8329234,-2.7554495,-1.3141832,-2.6143095,-1.7584479,0.8291871,2.4239316,1.5306964,-1.5703391,2.126638,0.53366196,4.2306566,-2.0361483,-2.6958394,3.3912675,3.1335835,2.1413531,-1.044987,4.9405026,-0.8454348,0.6139512,0.49992475,-0.31921735,-1.7083818,-2.471196,7.253666,0.14109792,-1.2637757,4.164167,1.7710148,commons-beanutils_BEANUTILS_1_8_2
-1.2723365,-1.522373,-0.19569129,2.6088963,5.508594,1.350059,-5.0941176,-2.4138381,0.62119603,-2.743471,2.6071048,-1.0854678,-4.4578156,-0.3029896,-3.0827575,-0.54008746,2.5708883,4.999653,-7.815042,5.2318487,-5.4663877,-3.9652388,-1.2042919,1.6255084,3.8363533,-1.0348793,-1.0290314,0.13455805,-1.0896356,-2.1639085,10.85849,1.5493586,0.48852134,-2.3797174,0.7226895,1.8319349,1.3168,-2.1207693,2.0229502,1.7706716,-3.1211774,-0.8149505,0.9507229,-8.224209,1.660435,-0.35970083,3.222907,2.745601,-0.15336424,-5.620056,-2.1189137,3.1568468,-4.3362994,-4.6475697,1.8529564,0.14250715,3.4878514,0.8938669,3.2713726,5.306115,-3.4274027,1.9503161,1.5837573,-2.9025214,8.260077,2.0322287,4.5938096,5.2919803,3.349886,-4.700208,-3.9077168,-3.1392484,-1.7177342,-3.4144962,-2.8995283,1.7576095,2.5055432,2.8838198,-1.5900022,2.5877562,0.9091253,4.721859,-3.804278,-3.0346737,4.086286,5.0122905,2.8636427,-2.024138,5.624358,-0.97202957,1.5666595,0.06359377,0.14578053,-1.39994,-3.1365218,8.680828,0.6172829,-1.6720225,3.820117,1.8886904,commons-beanutils_BEANUTILS_1_8_3
-1.2723365,-1.522373,-0.19569129,2.6088963,5.508594,1.350059,-5.0941176,-2.4138381,0.62119603,-2.743471,2.6071048,-1.0854678,-4.4578156,-0.3029896,-3.0827575,-0.54008746,2.5708883,4.999653,-7.815042,5.2318487,-5.4663877,-3.9652388,-1.2042919,1.6255084,3.8363533,-1.0348793,-1.0290314,0.13455805,-1.0896356,-2.1639085,10.85849,1.5493586,0.48852134,-2.3797174,0.7226895,1.8319349,1.3168,-2.1207693,2.0229502,1.7706716,-3.1211774,-0.8149505,0.9507229,-8.224209,1.660435,-0.35970083,3.222907,2.745601,-0.15336424,-5.620056,-2.1189137,3.1568468,-4.3362994,-4.6475697,1.8529564,0.14250715,3.4878514,0.8938669,3.2713726,5.306115,-3.4274027,1.9503161,1.5837573,-2.9025214,8.260077,2.0322287,4.5938096,5.2919803,3.349886,-4.700208,-3.9077168,-3.1392484,-1.7177342,-3.4144962,-2.8995283,1.7576095,2.5055432,2.8838198,-1.5900022,2.5877562,0.9091253,4.721859,-3.804278,-3.0346737,4.086286,5.0122905,2.8636427,-2.024138,5.624358,-0.97202957,1.5666595,0.06359377,0.14578053,-1.39994,-3.1365218,8.680828,0.6172829,-1.6720225,3.820117,1.8886904,commons-beanutils_BEANUTILS_1_8_3
-1.6308259,-2.4254746,-2.5788908,0.8527424,1.924276,0.98793143,-3.5344594,-1.4199339,0.2305353,-1.6303821,3.110455,-0.8097074,-1.4893229,-1.0575119,-2.5572324,-2.2097745,1.3016214,2.0411842,-3.6418865,2.8083909,-1.0854125,-0.7384411,-0.027353255,0.6061211,1.0547336,1.4661409,0.6016923,-2.4693122,1.4658995,-1.448613,1.8452545,1.3521571,1.784722,0.008663833,1.734465,2.0583956,1.1687107,-2.1003218,0.8260158,2.5730362,-2.2618654,-0.72402996,1.7046312,-1.7201086,1.4253671,0.012867945,-0.4568855,0.015712215,0.48182833,-1.6938461,0.52321124,2.3014767,-1.9287745,-2.119152,2.5117037,0.95251524,2.0533307,0.46356422,2.355558,2.0302396,-2.6010635,2.0430465,-0.119341545,2.4190881,6.603902,-1.3281292,3.9276178,-1.7676427,2.9652724,-4.5347853,-3.9842777,-2.4407744,-1.2569407,-2.1299818,-2.1633253,-0.5281382,1.6864394,0.6202989,-0.05993598,1.2778677,2.4004903,0.5694756,-3.1885736,-0.5279616,2.779491,0.70841867,2.4285388,-2.1310956,0.03391168,0.70289737,0.37443137,0.40688565,-1.0509014,-1.1152943,-1.7967112,2.058992,0.96561503,-0.9877844,1.0498749,1.5879164,commons-beanutils_BEANUTILS_1_9_2
-1.7184292,-2.0082011,-2.7749355,1.0964711,1.7909571,1.1907021,-3.6299372,-1.6818955,0.43106362,-1.922977,2.8256452,-0.92856544,-1.758185,-1.2173518,-2.8785436,-1.6855141,1.1895689,1.5947477,-3.561647,2.5393486,-1.3242959,-1.4356093,-0.20981027,0.75991464,1.2079042,1.3603214,0.39235115,-2.5227685,1.3025542,-1.5871786,2.0456283,0.9455397,2.0302174,-0.4996114,1.4108437,1.7693415,2.187097,-1.7584897,0.8279196,2.6947865,-2.4418633,-0.87059575,1.8534659,-1.8533757,1.323053,0.13216731,-0.20086357,-0.020987265,0.44559053,-1.9601704,1.2870048,2.8502874,-1.9232506,-1.9884511,2.248398,1.4334023,2.2998672,0.7439257,2.236638,1.5752901,-2.9421968,1.804025,-0.42517778,2.1340923,6.326993,-1.0763341,3.5175478,-1.9235944,3.377299,-4.312614,-4.5424533,-2.1272626,-1.741529,-2.5390203,-1.559592,-0.7851754,1.4407778,0.47038475,-0.30098808,1.2834722,2.376467,0.8054225,-3.2157311,-0.48553243,3.5129879,0.3155877,2.0102403,-1.8709023,-0.25664166,0.3408314,0.3959626,-0.17650345,-1.0432042,-1.5471956,-2.7206724,2.1830475,1.007362,-1.1269436,1.155709,1.2643632,commons-beanutils_BEANUTILS_1_9_3
0.18330276,0.63204336,0.37197176,0.04392875,2.1146355,1.2391057,-2.561685,-0.37793365,-0.31191355,-0.10017266,0.63915765,-0.4419723,-1.08012,-0.97553384,-1.0890837,-1.013014,0.48099145,1.2176619,-1.9997113,-0.32799155,-0.39602792,0.11365722,0.8934779,0.60780686,-0.9435463,1.3324249,-1.5877157,-1.0674545,1.7619997,-0.95177346,1.4045835,0.76556027,0.9381466,0.31030372,-0.90705264,1.1014276,1.1099973,-0.06643734,0.8342046,0.52925634,-1.2142407,-0.63961726,-1.0838088,-0.9312404,1.414892,0.23059054,-1.0301183,0.6380863,1.1308744,-0.3971165,-0.1814652,0.07838452,-1.0007274,-1.7853427,0.98626715,-0.5400587,-0.22572492,1.2769393,0.94903123,2.5703564,-1.4931796,1.637308,1.0998397,-0.21971986,0.6449369,0.72777545,1.663469,-2.1589942,-0.6182188,-1.5317581,-0.102936395,0.36724877,-0.0052233925,-0.89938635,-1.1834209,-0.6435582,-0.49917012,-1.3072602,0.87666225,1.0264107,1.2170123,0.53781325,0.0029299015,-1.2530783,0.12957029,-0.6022094,-0.03410958,-0.023206646,0.8800478,1.8158411,-0.4310812,1.4461486,-0.24114859,-1.331499,-0.45524216,1.2898638,0.33868685,-1.3170254,1.547607,-0.4648839,commons-cli_cli-1.1-RC3
-3.304669,1.7138184,-3.5047326,-0.6957848,4.442639,1.0314742,-3.3078845,-0.8172105,0.27621004,-1.3504424,1.7166125,0.0682593,-2.4907322,-0.6330094,-0.0819552,-0.15729442,1.9805807,2.6973383,-6.107241,-0.7230815,3.1697695,1.4306442,2.0617588,1.8165603,1.8177958,0.28591833,-1.6285036,-0.018795298,1.9713317,-1.2064656,1.697843,0.5528281,0.3193992,-0.87974524,1.8873919,-0.11028156,1.5080836,-1.56633,-1.4988151,1.6740489,1.45668,-2.566328,-0.4163432,-3.7497115,3.8337727,-1.4221331,1.6557679,0.8797388,0.8805633,-0.49354744,0.115624815,-1.0299429,-1.0344961,0.07709767,1.8145164,2.8882136,-0.807407,1.1825466,-0.123267986,5.7933116,0.6755434,0.99252945,1.6412641,-0.06536504,0.19850284,1.3551623,0.56315464,-0.33662316,-1.5220714,-2.4885254,-3.479122,-1.6555028,-0.62284434,-1.5145556,-3.672375,-0.20177223,-1.4288675,-1.2718054,-0.60813594,0.0745152,2.9557338,-0.94577825,-2.1525393,-0.4792655,0.85662526,2.4082646,1.8475573,0.26803264,-0.12795971,0.38012812,-2.8398988,3.122333,-1.4995213,-2.8737493,-0.11756444,4.947194,-1.1373231,-0.9050914,1.1744987,-1.3136925,commons-cli_cli-1.2-RC2
-3.304669,1.7138184,-3.5047326,-0.6957848,4.442639,1.0314742,-3.3078845,-0.8172105,0.27621004,-1.3504424,1.7166125,0.0682593,-2.4907322,-0.6330094,-0.0819552,-0.15729442,1.9805807,2.6973383,-6.107241,-0.7230815,3.1697695,1.4306442,2.0617588,1.8165603,1.8177958,0.28591833,-1.6285036,-0.018795298,1.9713317,-1.2064656,1.697843,0.5528281,0.3193992,-0.87974524,1.8873919,-0.11028156,1.5080836,-1.56633,-1.4988151,1.6740489,1.45668,-2.566328,-0.4163432,-3.7497115,3.8337727,-1.4221331,1.6557679,0.8797388,0.8805633,-0.49354744,0.115624815,-1.0299429,-1.0344961,0.07709767,1.8145164,2.8882136,-0.807407,1.1825466,-0.123267986,5.7933116,0.6755434,0.99252945,1.6412641,-0.06536504,0.19850284,1.3551623,0.56315464,-0.33662316,-1.5220714,-2.4885254,-3.479122,-1.6555028,-0.62284434,-1.5145556,-3.672375,-0.20177223,-1.4288675,-1.2718054,-0.60813594,0.0745152,2.9557338,-0.94577825,-2.1525393,-0.4792655,0.85662526,2.4082646,1.8475573,0.26803264,-0.12795971,0.38012812,-2.8398988,3.122333,-1.4995213,-2.8737493,-0.11756444,4.947194,-1.1373231,-0.9050914,1.1744987,-1.3136925,commons-cli_cli-1.2-RC2
-2.4875019,1.3729714,-2.5406132,-0.6092855,3.3090382,0.6152861,-2.441005,-0.5520534,0.041286416,-1.279848,1.2502966,0.13466193,-2.0392618,-0.4404081,0.25839642,-0.09026619,1.6185279,2.2514813,-4.258537,-0.48938188,2.1118155,1.2137237,1.038656,1.1262069,1.2552823,0.22156785,-1.4571162,-0.0064483075,1.2086833,-0.8138671,1.1089503,0.40395036,0.271843,-0.6849264,1.016298,-0.038422193,1.3875138,-1.2612497,-0.9074397,1.1977835,1.0451078,-1.6924919,-0.57000226,-2.5739331,2.563326,-0.91613334,1.166446,0.7224751,0.51812404,-0.16472974,-0.08743677,-0.86319464,-0.7342013,-0.23090242,1.2964706,2.0570483,-0.54507965,1.1850165,-0.22585277,4.329044,0.09450459,0.7028866,1.6240134,-0.18163027,-0.11855493,1.0137832,0.8357225,-0.038961153,-1.264189,-1.8846822,-2.3720276,-1.1985339,-0.3908777,-1.4660493,-2.7888064,-0.052791182,-1.0397698,-0.59090716,-0.36059555,-0.07837994,2.1038964,-0.5379554,-1.5458853,-0.47449908,1.1243078,1.7414851,1.3983607,-0.017199054,0.0786078,0.15409607,-1.8512471,2.3390315,-1.181253,-1.8990052,0.13083242,3.798183,-0.7069064,-1.1504502,0.62679535,-0.90820193,commons-cli_cli-1.2-RC3
-2.3471227,1.3383819,-2.6759434,-0.6121275,3.1170783,0.57552516,-2.3825917,-0.6689054,0.0852256,-1.1531031,1.4392154,0.28803942,-1.951877,-0.374388,0.05927049,-0.22439493,1.552573,2.001484,-4.205761,-0.5354246,2.0184674,1.1191232,1.4372797,1.2902986,1.3970113,0.32895374,-1.3558692,0.23667756,1.349108,-0.70106596,1.3163562,0.23588327,0.16202362,-0.77352214,1.1745365,-0.035240427,1.3112603,-1.1940881,-1.0686792,1.5005727,1.0495039,-1.8713955,-0.45409578,-2.625829,2.6067905,-0.97069037,1.2561824,0.8411656,0.64079654,-0.32297084,-0.024200493,-0.82868314,-0.87247694,-0.28307185,1.1976928,1.7849286,-0.58553547,1.0918465,-0.24102062,4.4705877,0.24922195,1.0347337,1.3155061,-0.05844096,0.19852944,1.0637115,0.40321285,0.05969815,-1.2100363,-1.8302937,-2.2509384,-1.1657425,-0.07771831,-1.083176,-2.7267895,-0.09869019,-1.1969692,-1.0269223,-0.57393754,0.029456772,2.2261302,-0.41136014,-1.305552,-0.29218715,0.5981193,1.7688721,1.3486621,0.1729577,0.041481018,0.19367139,-2.1745622,2.5270429,-1.2602296,-1.8373604,0.010670027,3.7035122,-0.7155235,-1.075992,0.8124819,-1.0185232,commons-cli_cli-1.2-RC4
-3.5293796,1.2650305,-3.785425,-0.78665555,4.4034686,0.9472934,-3.413846,-1.118358,0.17558657,-1.3182218,1.3953416,0.54550844,-2.4406784,-0.41773623,-0.17601375,0.022285327,1.9998982,3.12297,-5.6914754,-0.41204968,2.7693434,1.6295115,2.0240207,1.6853702,1.985695,0.39249402,-1.590292,0.062136825,2.2696412,-1.0146832,1.584124,0.7220845,0.18060851,-1.162079,1.6715353,0.078810066,1.502039,-1.6426477,-1.4751966,1.6103362,1.6107309,-2.4389956,-0.39414534,-3.499414,3.774081,-1.1455734,1.6152029,1.137022,0.6328025,-0.5768125,-0.12288845,-1.1531013,-0.8860423,-0.2806337,1.7901653,3.050461,-0.58906984,1.29579,-0.47221956,5.7633443,0.47335196,1.263802,1.892131,-0.2607513,0.031731777,1.3241029,0.47606882,-0.30888873,-1.7666061,-2.6859002,-3.3533242,-1.6707497,-0.560333,-1.6817895,-3.8383217,-0.049698535,-1.5933174,-1.0001628,-0.9803768,0.18853907,2.6839662,-0.55577934,-1.9482591,-0.26055807,0.6850203,2.2588253,1.9068696,0.48984802,0.10173198,0.04921062,-2.674136,3.3383737,-1.3930057,-3.0092561,0.12817219,4.866068,-0.93085855,-1.2690849,1.0618612,-1.246521,commons-cli_cli-1.2-RC6
-3.5293796,1.2650305,-3.785425,-0.78665555,4.4034686,0.9472934,-3.413846,-1.118358,0.17558657,-1.3182218,1.3953416,0.54550844,-2.4406784,-0.41773623,-0.17601375,0.022285327,1.9998982,3.12297,-5.6914754,-0.41204968,2.7693434,1.6295115,2.0240207,1.6853702,1.985695,0.39249402,-1.590292,0.062136825,2.2696412,-1.0146832,1.584124,0.7220845,0.18060851,-1.162079,1.6715353,0.078810066,1.502039,-1.6426477,-1.4751966,1.6103362,1.6107309,-2.4389956,-0.39414534,-3.499414,3.774081,-1.1455734,1.6152029,1.137022,0.6328025,-0.5768125,-0.12288845,-1.1531013,-0.8860423,-0.2806337,1.7901653,3.050461,-0.58906984,1.29579,-0.47221956,5.7633443,0.47335196,1.263802,1.892131,-0.2607513,0.031731777,1.3241029,0.47606882,-0.30888873,-1.7666061,-2.6859002,-3.3533242,-1.6707497,-0.560333,-1.6817895,-3.8383217,-0.049698535,-1.5933174,-1.0001628,-0.9803768,0.18853907,2.6839662,-0.55577934,-1.9482591,-0.26055807,0.6850203,2.2588253,1.9068696,0.48984802,0.10173198,0.04921062,-2.674136,3.3383737,-1.3930057,-3.0092561,0.12817219,4.866068,-0.93085855,-1.2690849,1.0618612,-1.246521,commons-cli_cli-1.2-RC6
-2.501238,1.2022732,-2.6610746,-0.5201852,3.1722062,0.47335663,-2.5146332,-0.44020283,0.32684946,-0.92621356,1.160562,0.29910025,-1.7221708,-0.28901306,0.20932283,-0.08924461,1.7136834,2.079926,-4.1054935,-0.53339255,2.3272643,1.1922113,1.4607259,1.4314226,1.2461078,0.28061852,-1.2246549,0.06973388,1.4103415,-0.86693287,1.3246932,0.1558398,0.1815808,-0.80461824,1.0026321,0.12257497,1.2695947,-1.3086838,-1.0577977,1.4813867,1.0754102,-1.6728042,-0.4066788,-2.6337647,2.529457,-0.8970495,1.1414818,0.719645,0.68554896,-0.267214,-0.2777872,-0.7044432,-0.8138595,-0.22593021,1.259309,2.0842624,-0.3211735,0.8043215,-0.33678964,4.0929723,0.08481052,1.0494604,1.2191248,0.038166333,0.070805624,1.1914535,0.6079492,-0.24992695,-0.959226,-1.9743716,-2.3694177,-0.9990191,-0.35042787,-1.1446483,-2.9905403,-0.14327222,-1.1398041,-0.84353733,-0.65501106,0.23985322,2.1292465,-0.42030427,-1.3330799,-0.21082374,0.65944004,1.4867815,1.4980402,0.1417804,-0.09745913,0.26721415,-1.7292104,2.3768904,-1.0435847,-1.8813866,0.10344066,3.4453757,-0.6752239,-0.8106058,0.7860253,-1.1237149,commons-cli_cli-1.2-RC7
-0.7703728,-0.06868379,-2.684905,-0.52099687,2.166479,-0.5649644,-1.3771623,-1.797385,-0.94869816,-0.6404355,-0.85941565,-0.1687598,0.27998704,-2.0426266,-0.08891761,-0.82342756,-0.30806416,0.7481375,-2.415775,0.26947424,-0.07608176,0.19447508,-0.91785336,0.5088105,1.5957563,-0.8079316,-0.9125236,-1.0371803,0.4267853,-0.860463,1.5394346,0.9332655,-0.18864363,-1.1437538,-0.63237983,-0.11954453,0.09449317,-1.7467878,0.23464206,0.39890254,-0.05523507,-1.5616059,0.25878072,-0.8075795,0.5890588,0.05118275,0.26767954,0.69885623,0.8991793,-0.8831021,-0.91940844,0.7728647,-2.6348038,-2.0954468,-0.44281977,1.0858308,-1.4423256,1.1062396,-0.17408374,0.25157267,0.07564012,0.9123161,1.5593894,0.74622387,1.654721,-0.23688853,0.8050077,0.25327933,1.3300273,-0.8561809,-1.2461513,0.56122255,1.4586527,-0.21854359,-1.6478282,-1.0331364,-1.442303,-0.95671505,-0.279404,0.81394553,1.7213321,-0.38940644,-0.2676761,-1.0221752,1.3684477,0.69349617,-0.44627592,-1.1782911,-0.04184683,0.7068663,-1.3116281,1.5969532,-0.49303862,-0.73835254,-1.1543413,0.11716078,1.3951714,-0.6226981,0.3530861,0.33949825,commons-cli_cli-1.3
-0.64613074,0.036839996,-2.61732,-0.15894361,1.7677889,-0.7360127,-1.5824255,-1.615709,-0.7309645,-0.45393118,-1.0853248,-0.54941684,0.33130297,-1.9545612,-0.13750292,-0.62302965,-0.41659972,0.7875501,-2.550678,0.17596775,-0.095578074,0.16399793,-0.74482137,0.3492719,1.6479065,-0.63693875,-0.9909023,-1.066235,0.14213827,-0.6441458,1.4901514,0.8737611,-0.022486623,-0.8035971,-0.6577417,-0.31306627,0.005758863,-1.6907834,0.07344004,0.49445644,-0.28699422,-1.0946666,0.34181908,-0.94523335,0.54915684,0.04854671,0.32870197,0.6779483,0.8185908,-0.8953002,-0.6710761,0.5872339,-2.906677,-1.9339622,-0.259272,1.1936033,-1.6218921,1.137326,0.13981235,0.17773113,-0.021738738,0.73506546,1.4262412,0.48988795,1.4483441,-0.47009715,0.6934475,0.64795375,1.3316659,-0.92294824,-1.5660919,0.40433118,1.4111855,-0.5359737,-1.5619178,-1.1229391,-1.3277957,-0.7965389,-0.20867513,0.80819535,1.8453097,-0.42525944,-0.16859919,-0.8019662,1.4404285,0.7107381,-0.4702179,-1.0884151,0.10219692,0.5888738,-1.3352413,1.4011441,-0.4878296,-0.6658916,-1.1227647,0.50274,1.4495667,-0.60740334,0.12973297,0.57809925,commons-cli_cli-1.3.1
0.06299111,-1.9335399,-1.0877287,-0.43553054,1.8386316,2.7955558,-1.0745597,-3.029198,1.0179247,-0.26071006,3.55945,1.2441717,-0.1872686,0.20038499,1.2269942,-0.81220055,1.765966,1.923714,-4.359199,-0.72378683,1.3424995,-1.014287,-0.7831311,1.2172079,1.4744316,-1.7865252,-1.6340517,0.48647827,0.7201672,-3.560453,1.5065373,1.3923191,0.037113536,0.2740463,1.2404411,0.66990453,0.77260405,-0.263891,1.4992467,-1.6966972,1.7456808,-1.9513935,0.70856786,-2.829457,-0.092325166,-2.1183062,0.3368136,0.58496755,0.74711293,-0.3514975,0.53465164,0.15225317,-3.0309172,-1.2605846,-0.5521322,0.6437407,-0.23998052,2.0153687,0.7622415,6.191532,-1.1770352,1.9804311,-0.6811962,-0.25782385,1.9930797,-0.039919276,3.6525097,-2.2065258,0.96290064,-3.3072636,-3.7151177,-0.23102765,-3.3362894,-4.6271815,-1.4018883,0.7204109,0.346104,-3.9098568,1.6250904,0.6069678,0.55174744,-1.7190648,-0.857492,0.921321,1.9098971,0.94129956,3.496022,-3.8383615,-0.34069228,2.0308905,-2.8905861,2.7477765,2.2927284,-1.69623,-0.28946877,3.224549,-0.76949704,-1.8081915,2.1275408,-2.247648,commons-codec_1.10-RC2
-0.16515958,-1.4151939,-0.76171935,-1.1306051,1.331826,2.0375662,-1.4606559,-3.2234101,0.9032368,-0.36599925,4.1834803,0.58831835,-0.07935669,0.15466392,0.07136919,-0.6577215,1.3541554,1.1053987,-2.8151155,-0.44853625,0.9452142,-1.0821916,-0.27305418,1.4497385,1.6595205,-0.7563611,-1.3745995,-0.7573482,0.74757034,-2.8384101,1.4134445,0.3867578,0.22809127,0.68660706,1.1060606,0.30086514,0.5588386,-0.65944666,0.66650975,-1.1395513,1.1822017,-1.5626501,0.7625316,-2.2470512,-0.25141475,-1.8330204,0.008551264,0.27502298,1.1615707,-0.24943885,0.07352042,0.39583564,-1.8016174,-1.2344992,-0.29201293,1.3675019,-0.5776685,1.5411438,-0.09496313,5.141952,-1.3731014,1.4014003,-0.6180705,0.25440872,1.6485022,-0.14535041,2.9767833,-1.2817001,1.0319208,-2.8226745,-3.3572989,-0.105680466,-2.829021,-3.2214463,-0.7473383,0.6152711,0.31776717,-3.4700186,1.3396205,1.0612375,0.0017684974,-1.2508862,-1.1627092,0.63135,1.5347128,0.8698124,2.4616396,-3.1560557,-0.64537776,1.1425018,-2.1061924,2.0177095,2.9502783,-1.4643672,-0.028259294,2.183203,-0.474295,-1.9882118,1.5953796,-2.3468704,commons-codec_1.9
0.11004968,-2.8388443,-0.5592774,-0.65312546,0.8119312,1.5424008,0.0042204717,-2.6108854,-0.15945362,-0.6687584,0.71441966,1.3195016,0.054488312,0.33903295,0.18824072,-1.603593,-0.049230546,0.6281418,-2.8308537,-1.1636822,0.89269483,-0.8664701,0.03479534,0.80278695,1.8524774,-1.7752388,-0.46544737,-0.3033294,1.2946403,-1.5687026,0.13714372,0.43975607,1.4421191,0.8261829,-0.085319065,-1.8748281,0.17339161,-0.16682807,0.5524688,-1.3838975,1.8927718,0.7646057,0.2107708,-2.2274423,-0.05355724,-1.007243,0.3698832,2.0006182,1.1403693,-0.2139254,-0.348851,0.7191933,-2.925891,-2.6313171,-0.04571997,1.1043174,0.06046842,1.7518485,0.501067,2.5024583,-0.34453955,1.6275368,-0.24965684,-0.5836211,1.1683351,-0.4065415,1.4549196,-1.0602975,-0.2055126,-3.1959484,-1.6246289,0.9207142,-0.7881536,-2.2564373,-1.3397725,-2.1166766,-0.64474636,-3.4338758,1.9147396,0.70935345,0.90238833,-0.43302378,-1.9656945,-1.8362614,1.3737277,3.215225,0.949712,-1.4130203,-0.6485653,0.015640067,0.5194682,2.6849163,1.2563086,-1.21527,-2.1367238,1.6111292,-1.161639,-0.08857616,0.8548033,-1.1078613,commons-codec_1_6
